x,y,z,position
-2.58,-5.21,-84.17,4
-1.86,-2.94,-86.52,4
-1.28,-2.35,-87.32,4
-1.26,-1.67,-87.91,4
-0.77,-2.1,-87.76,4
-1.08,-1.73,-87.96,4
-0.86,-1.12,-88.59,4
-0.49,-2.23,-87.71,4
-0.35,-2.09,-87.88,4
0.14,-2.53,-87.46,4
-0.91,-2.43,-87.4,4
-0.01,-3.6,-86.39,4
-2.61,-1.07,-87.18,4
-1.45,-0.0,-88.55,4
-2.35,-0.94,-87.47,4
0.76,-0.91,-88.81,4
-0.04,-1.85,-88.15,4
-2.73,-1.88,-86.68,4
0.03,-1.28,-88.72,4
0.09,-1.06,-88.93,4
1.82,-1.06,-87.89,4
-0.2,-1.03,-88.95,4
-0.04,-2.02,-87.98,4
-1.74,-1.71,-87.56,4
-0.68,-1.03,-88.76,4
-0.23,-1.06,-88.91,4
-0.56,-1.48,-88.42,4
0.76,-1.69,-88.15,4
0.73,-0.68,-89.01,4
-0.36,-0.82,-89.11,4
0.87,0.23,-89.1,4
0.0,-0.69,-89.31,4
0.61,-0.8,-88.99,4
0.68,0.87,-88.9,4
0.42,0.66,-89.22,4
-0.06,0.6,-89.4,4
0.39,0.64,-89.25,4
0.48,-1.49,-88.44,4
0.04,0.85,-89.15,4
0.16,-1.24,-88.75,4
-0.88,-0.23,-89.09,4
0.89,-0.45,-89.0,4
1.25,-0.5,-88.66,4
0.9700001,-0.65,-88.84,4
0.56,0.34,-89.34,4
1.3,-2.27,-87.38,4
1.0,-2.66,-87.16,4
0.77,-1.11,-88.65,4
-0.04,-2.87,-87.13,4
0.48,-2.77,-87.19,4
-0.29,-3.62,-86.36,4
0.7,-3.13,-86.79,4
0.56,-3.24,-86.71,4
0.53,-2.72,-87.22,4
0.01,-2.63,-87.36,4
0.1,-1.85,-88.15,4
-0.61,-2.38,-87.54,4
0.1,-2.99,-87.0,4
1.05,-2.96,-86.85,4
0.89,-3.14,-86.73,4
1.74,-3.49,-86.1,4
0.66,-1.42,-88.43,4
1.31,-2.24,-87.4,4
1.99,-1.73,-87.36,4
1.52,-2.52,-87.06,4
1.02,-1.95,-87.8,4
1.84,-2.37,-87.0,4
0.76,-2.32,-87.55,4
1.63,-2.06,-87.37,4
1.37,-2.06,-87.53,4
1.96,-2.35,-86.93,4
1.88,-2.16,-87.14,4
1.58,-1.68,-87.69,4
2.03,-1.99,-87.16,4
1.53,-1.21,-88.05,4
1.63,-1.5,-87.79,4
1.66,-1.69,-87.63,4
1.31,-1.71,-87.85,4
1.38,-1.81,-87.72,4
1.82,-1.37,-87.72,4
2.16,-1.26,-87.5,4
2.17,-1.42,-87.41,4
3.24,-2.25,-86.06,4
2.19,-2.75,-86.48,4
2.25,-2.57,-86.58,4
2.57,-2.33,-86.53,4
2.02,-2.58,-86.72,4
3.21,-2.74,-85.78,4
2.46,-2.49,-86.5,4
1.87,-1.55,-87.57,4
2.56,-2.15,-86.65,4
2.92,-2.5,-86.15,4
2.64,-1.77,-86.82,4
1.88,-2.41,-86.95,4
1.92,-1.83,-87.35,4
2.28,-2.62,-86.52,4
3.58,-2.56,-85.6,4
1.84,-2.32,-87.04,4
2.43,-2.28,-86.66,4
1.83,-2.41,-86.98,4
1.31,-1.56,-87.96,4
2.77,-2.31,-86.4,4
1.73,-2.12,-87.26,4
2.29,-2.74,-86.43,4
2.13,-2.62,-86.62,4
2.35,-2.61,-86.48,4
1.81,-2.14,-87.2,4
1.92,-2.48,-86.86,4
2.23,-2.65,-86.53,4
2.2,-2.83,-86.41,4
2.21,-1.97,-87.03,4
2.46,-2.72,-86.33,4
1.95,-3.23,-86.23,4
2.57,-3.16,-85.92,4
2.71,-3.2,-85.8,4
2.4,-3.0,-86.16,4
1.98,-3.29,-86.15,4
1.8,-3.36,-86.19,4
2.5,-3.12,-86.0,4
1.33,-2.99,-86.73,4
1.31,-3.46,-86.29,4
1.49,-2.9,-86.73,4
1.64,-2.77,-86.78,4
1.81,-2.97,-86.52,4
1.97,-2.97,-86.44,4
1.95,-2.36,-86.94,4
1.89,-2.32,-87.01,4
1.42,-3.37,-86.33,4
1.81,-2.81,-86.65,4
1.39,-2.83,-86.85,4
1.73,-2.61,-86.87,4
2.08,-3.6,-85.84,4
2.2,-2.82,-86.42,4
1.47,-3.03,-86.63,4
1.74,-2.9,-86.62,4
