x,y,z,position
6.4,42.69,22.58,1
7.56,42.88,21.57,1
3.17,43.55,18.04,1
2.26,43.86,16.03,1
5.45,43.43,18.74,1
2.26,43.35,19.23,1
3.1,43.66,17.39,1
2.68,43.69,17.17,1
3.67,43.68,17.24,1
3.06,43.49,18.41,1
3.56,43.55,18.04,1
3.43,43.62,17.6,1
3.52,43.64,17.49,1
3.6,43.51,18.31,1
3.06,43.58,17.84,1
2.9,43.5,18.33,1
3.3,43.53,18.19,1
2.94,43.47,18.54,1
3.58,43.54,18.09,1
3.23,43.54,18.12,1
2.79,43.44,18.7,1
2.69,43.56,18.0,1
2.67,43.5,18.36,1
3.15,43.43,18.77,1
3.02,43.54,18.11,1
3.56,43.51,18.27,1
3.6,43.36,19.15,1
3.05,43.49,18.43,1
2.7,43.43,18.8,1
2.86,43.29,19.59,1
2.74,43.23,19.9,1
2.6,43.22,19.97,1
3.2,43.37,19.14,1
2.76,43.17,20.23,1
2.75,43.31,19.5,1
3.17,43.38,19.05,1
2.86,43.16,20.32,1
3.18,43.32,19.41,1
3.06,43.21,20.0,1
1.89,43.2,20.07,1
3.29,43.15,20.32,1
2.74,43.21,20.01,1
3.06,43.15,20.33,1
3.39,43.35,19.24,1
3.25,43.25,19.82,1
3.65,43.14,20.37,1
3.16,43.2,20.09,1
2.94,43.18,20.21,1
2.77,43.31,19.46,1
2.44,43.53,18.21,1
1.35,43.49,18.41,1
1.9,43.77,16.69,1
2.12,43.86,16.07,1
2.8,43.78,16.6,1
5.32,43.61,17.61,1
5.72,43.55,17.96,1
7.84,43.65,17.3,1
5.59,43.37,19.04,1
5.93,43.74,16.78,1
4.56,44.2,13.44,1
4.44,44.3,12.56,1
3.68,44.57,9.86,1
3.82,44.67,8.61,1
3.92,44.7,8.28,1
4.71,44.76,7.45,1
5.04,44.75,7.53,1
4.59,44.79,6.88,1
3.83,44.88,5.25,1
3.88,44.93,4.08,1
3.16,44.86,5.74,1
6.09,44.88,5.19,1
6.13,44.83,6.16,1
3.26,44.44,11.3,1
1.69,44.77,7.29,1
3.13,44.79,6.87,1
5.63,44.76,7.44,1
1.53,44.84,6.06,1
-0.68,44.87,5.56,1
1.96,44.96,3.01,1
0.53,44.94,3.67,1
2.26,44.92,4.24,1
2.86,44.94,3.74,1
3.49,44.89,4.91,1
3.56,44.91,4.56,1
3.9,44.94,3.7,1
2.49,44.92,4.32,1
2.5,44.95,3.22,1
3.06,44.91,4.46,1
3.01,44.89,4.91,1
1.22,44.88,5.29,1
2.38,44.95,3.27,1
2.53,44.97,2.62,1
2.59,44.93,4.01,1
3.03,44.94,3.63,1
2.39,44.95,3.25,1
2.49,44.98,2.22,1
1.53,44.99,1.16,1
2.0,44.97,2.52,1
1.22,44.92,4.16,1
2.45,44.89,5.1,1
2.76,44.91,4.45,1
0.76,44.9,4.85,1
3.02,44.92,4.27,1
2.48,44.88,5.31,1
2.41,44.81,6.54,1
2.25,44.87,5.48,1
2.86,44.86,5.62,1
2.35,44.89,5.07,1
2.73,44.87,5.37,1
2.11,44.86,5.67,1
2.12,44.83,6.22,1
1.92,44.85,5.79,1
2.48,44.76,7.37,1
2.35,44.81,6.57,1
2.24,44.78,7.06,1
3.03,44.82,6.42,1
4.55,44.87,5.48,1
4.17,44.84,5.96,1
4.59,44.85,5.93,1
4.95,44.88,5.3,1
4.83,44.83,6.14,1
3.84,44.38,11.83,1
4.01,44.08,14.37,1
0.32,43.34,19.35,1
0.95,-44.87,5.54,2
1.3,-44.87,5.37,2
0.66,-44.91,4.42,2
2.26,-44.93,4.01,2
0.77,-44.95,3.21,2
0.25,-44.94,3.84,2
1.0,-44.96,3.17,2
2.51,-44.92,4.39,2
1.8,-44.88,5.24,2
2.44,-44.97,2.66,2
0.45,-44.9,4.75,2
1.72,-44.96,2.9,2
1.95,-44.91,4.62,2
0.39,-44.94,3.86,2
1.74,-44.94,3.86,2
-1.41,-44.98,2.21,2
-0.75,-44.96,2.89,2
-0.65,-44.96,2.95,2
-1.03,-44.94,3.76,2
-0.15,-44.94,3.58,2
0.24,-44.93,4.08,2
0.12,-44.93,3.9,2
-0.26,-44.97,2.82,2
-0.94,-44.9,4.73,2
-1.14,-44.91,4.48,2
-2.44,-44.93,4.0,2
-2.48,-44.94,3.66,2
-2.72,-44.98,1.9,2
-4.08,-44.91,4.56,2
-2.45,-44.28,12.77,2
-5.75,-44.43,11.38,2
-5.42,-44.24,13.04,2
-6.31,-44.31,12.41,2
-7.19,-44.46,10.96,2
-6.78,-44.4,11.64,2
-4.72,-44.11,14.2,2
-4.16,-44.0,14.99,2
-6.28,-44.58,9.72,2
-7.77,-43.98,15.05,2
-9.11,-43.94,15.28,2
-7.31,-44.42,11.38,2
-8.99,-44.33,12.17,2
-7.74,-44.49,10.66,2
-4.87,-44.35,12.16,2
-7.41,-44.19,13.43,2
-7.27,-44.24,12.99,2
-8.26,-44.45,11.07,2
-7.46,-44.49,10.68,2
-8.74,-44.42,11.35,2
-7.47,-44.59,9.55,2
-9.55,-44.83,6.23,2
-7.99,-44.66,8.7,2
-7.22,-44.66,8.75,2
-7.42,-44.74,7.66,2
-7.58,-44.75,7.51,2
-7.85,-44.76,7.33,2
-7.24,-44.86,5.64,2
-7.1,-44.8,6.73,2
-5.62,-44.82,6.42,2
-8.22,-44.76,7.36,2
-6.84,-44.76,7.32,2
-6.86,-44.76,7.31,2
-7.87,-44.82,6.41,2
-6.68,-44.79,6.95,2
-8.14,-44.8,6.76,2
-6.91,-44.81,6.62,2
-8.98,-44.84,6.02,2
-6.65,-44.77,7.26,2
-6.55,-44.81,6.56,2
-6.47,-44.76,7.42,2
-6.79,-44.79,6.91,2
-5.26,-44.8,6.73,2
-5.89,-44.78,7.01,2
-5.72,-44.72,7.96,2
-2.68,-44.74,7.72,2
-3.15,-44.64,9.06,2
-2.74,-44.55,10.08,2
-1.42,-44.39,11.74,2
-2.63,-44.62,9.27,2
-0.86,-44.51,10.59,2
-2.51,-44.71,8.07,2
1.31,-44.8,6.74,2
-0.75,-44.6,9.52,2
-5.86,-44.37,11.92,2
-6.54,-44.24,13.04,2
-4.94,-44.49,10.77,2
-4.41,-44.63,9.22,2
-3.94,-44.57,9.92,2
-4.37,-44.55,10.11,2
-3.96,-44.54,10.23,2
-3.75,-44.56,10.05,2
-4.03,-44.5,10.62,2
-3.77,-44.55,10.08,2
-3.93,-44.58,9.74,2
-3.84,-44.53,10.36,2
-3.65,-44.54,10.19,2
-4.2,-44.53,10.27,2
-4.09,-44.59,9.63,2
-3.87,-44.71,8.08,2
-3.4,-44.54,10.26,2
-3.57,-44.59,9.68,2
-3.69,-44.59,9.7,2
-3.64,-44.64,9.06,2
-3.11,-44.59,9.63,2
-2.53,-44.63,9.18,2
-4.24,-44.62,9.25,2
-4.04,-44.62,9.28,2
-4.1,-44.6,9.57,2
-4.28,-44.7,8.31,2
-4.0,-44.57,9.85,2
-3.21,-44.55,10.13,2
-2.21,-44.5,10.66,2
-4.45,-44.77,7.26,2
-2.34,-44.7,8.28,2
-4.96,-44.72,7.95,2
-2.55,-44.72,8.02,2
0.7,-44.59,9.66,2
-0.43,-44.17,13.74,2
-6.2,-43.91,15.6,2
-2.99,-44.09,14.31,2
-3.81,-44.78,7.14,2
-1.62,-44.71,8.11,2
-2.53,-44.81,6.63,2
-0.86,-44.85,5.8,2
-1.93,-44.73,7.89,2
-2.32,-44.78,7.04,2
-2.72,-44.82,6.49,2
-2.48,-44.78,7.11,2
-2.55,-44.75,7.6,2
-2.66,-44.76,7.45,2
-2.24,-44.74,7.75,2
-3.61,-44.79,6.87,2
-3.39,-44.7,8.2,2
-3.04,-44.69,8.39,2
-3.09,-44.68,8.47,2
-2.71,-44.7,8.33,2
-2.39,-44.74,7.76,2
-2.76,-44.7,8.21,2
-2.01,-44.76,7.43,2
-2.51,-44.72,8.05,2
-2.29,-44.75,7.62,2
-2.27,-44.74,7.7,2
-2.65,-44.7,8.25,2
-4.9,-44.88,5.13,2
-1.91,-44.5,10.67,2
-4.2,-44.03,14.8,2
-2.33,-43.84,16.17,2
-2.59,-44.35,12.13,2
-5.59,-44.46,11.06,2
-3.29,-44.16,13.76,2
-5.84,-43.89,15.78,2
-4.67,-43.95,15.35,2
-6.11,-44.11,14.15,2
-9.85,-44.02,14.67,2
-5.59,-44.18,13.58,2
-7.14,-44.35,12.02,2
-5.98,-44.33,12.25,2
-5.61,-44.49,10.75,2
-2.5,-44.42,11.43,2
-6.64,-44.45,11.08,2
-7.72,-44.41,11.49,2
-6.03,-44.49,10.73,2
-6.18,-44.44,11.21,2
-6.04,-44.41,11.56,2
-5.89,-44.5,10.57,2
-6.29,-44.39,11.73,2
-6.34,-44.37,11.9,2
-6.75,-44.43,11.35,2
-6.39,-44.47,10.93,2
-5.77,-44.38,11.83,2
-5.22,-44.44,11.28,2
-5.31,-44.49,10.72,2
-5.97,-44.45,11.1,2
-5.25,-44.39,11.7,2
-6.38,-44.32,12.32,2
-5.33,-44.44,11.26,2
-5.3,-44.48,10.84,2
-5.37,-44.41,11.53,2
-5.59,-44.34,12.2,2
-5.17,-44.38,11.8,2
-5.35,-44.34,12.17,2
-5.63,-44.46,11.03,2
-5.28,-44.43,11.35,2
-5.34,-44.46,11.07,2
-6.58,-44.44,11.2,2
-5.91,-44.51,10.55,2
-5.54,-44.56,9.91,2
-5.46,-44.46,11.02,2
-5.76,-44.46,11.03,2
-7.18,-44.55,10.03,2
-5.22,-44.66,8.71,2
-5.43,-44.59,9.64,2
-4.32,-44.59,9.59,2
-5.96,-44.48,10.87,2
-6.09,-44.56,9.99,2
-4.94,-44.58,9.79,2
-5.16,-44.48,10.89,2
-5.43,-44.48,10.81,2
-8.07,-44.63,9.12,2
-7.0,-44.63,9.06,2
-6.64,-44.6,9.45,2
-6.6,-44.5,10.55,2
-5.86,-44.59,9.57,2
-6.73,-44.5,10.62,2
-5.63,-44.65,8.9,2
-6.21,-44.63,9.08,2
-4.72,-44.58,9.7,2
-5.05,-44.48,10.82,2
-5.18,-44.43,11.3,2
-6.11,-44.53,10.29,2
-8.02,-44.48,10.79,2
-6.47,-44.61,9.43,2
-6.33,-44.69,8.4,2
-6.16,-44.67,8.59,2
-6.37,-44.69,8.38,2
-6.69,-44.67,8.61,2
-6.65,-44.52,10.43,2
-6.95,-44.64,9.02,2
-5.83,-44.63,9.15,2
-6.26,-44.53,10.26,2
-5.92,-44.61,9.37,2
-5.97,-44.6,9.54,2
-6.11,-44.53,10.29,2
-5.95,-44.58,9.78,2
-6.25,-44.61,9.36,2
-6.08,-44.6,9.54,2
-6.64,-44.53,10.23,2
-6.46,-44.53,10.24,2
-6.4,-44.51,10.55,2
-5.73,-44.56,9.97,2
-6.87,-44.42,11.45,2
-6.45,-44.41,11.51,2
-6.68,-44.61,9.42,2
-6.6,-44.3,12.51,2
-7.09,-44.21,13.32,2
-5.42,-44.45,11.11,2
-8.12,-44.09,14.2,2
-7.7,-44.18,13.48,2
-8.51,-44.09,14.23,2
-6.16,-44.13,14.0,2
-7.02,-44.47,10.89,2
-6.48,-44.52,10.34,2
-6.86,-44.3,12.56,2
-5.47,-43.7,17.03,2
-7.06,-43.69,17.06,2
-7.49,-43.76,16.6,2
-7.81,-43.97,15.15,2
-7.19,-43.79,16.4,2
-6.19,-43.93,15.45,2
-8.56,-44.0,14.87,2
-7.78,-44.36,11.98,2
-7.63,-44.25,12.95,2
-7.76,-44.36,11.98,2
-9.16,-44.64,8.9,2
-8.15,-44.39,11.62,2
-5.27,-44.39,11.77,2
-7.7,-44.33,12.21,2
-7.1,-44.27,12.77,2
-6.23,-44.35,12.1,2
-5.96,-44.3,12.51,2
-7.36,-44.51,10.52,2
-7.59,-44.34,12.13,2
-6.05,-44.39,11.71,2
-6.97,-44.42,11.37,2
-7.83,-44.45,11.1,2
-7.2,-44.54,10.19,2
-7.19,-44.49,10.67,2
-6.77,-44.54,10.17,2
-6.11,-44.49,10.76,2
-6.94,-44.51,10.51,2
-6.03,-44.49,10.73,2
-7.55,-44.56,9.98,2
-6.95,-44.48,10.81,2
-6.31,-44.5,10.62,2
-6.81,-44.53,10.28,2
-6.49,-44.47,10.95,2
-6.77,-44.55,10.09,2
-6.51,-44.51,10.52,2
-5.86,-44.43,11.33,2
-5.78,-44.41,11.53,2
-6.12,-44.43,11.29,2
-5.44,-44.63,9.14,2
-6.07,-44.65,8.85,2
-6.81,-44.47,10.96,2
-6.71,-44.55,10.06,2
-6.26,-44.51,10.53,2
-6.48,-44.55,10.04,2
-6.89,-44.55,10.01,2
-5.11,-44.46,11.0,2
-5.6,-44.46,11.01,2
-5.45,-44.45,11.16,2
-5.26,-44.46,11.02,2
-5.89,-44.44,11.25,2
-6.04,-44.49,10.74,2
-5.9,-44.53,10.34,2
-5.82,-44.44,11.23,2
-6.02,-44.46,11.04,2
-6.36,-44.54,10.13,2
-7.22,-44.51,10.49,2
-6.43,-44.54,10.16,2
-5.94,-44.52,10.39,2
-6.14,-44.57,9.86,2
-6.13,-44.52,10.42,2
-6.63,-44.53,10.3,2
-6.64,-44.61,9.42,2
-6.24,-44.58,9.69,2
-6.22,-44.57,9.82,2
-6.25,-44.65,8.87,2
-6.59,-44.63,9.11,2
-6.44,-44.6,9.54,2
-6.03,-44.62,9.3,2
-5.32,-44.62,9.3,2
-6.08,-44.57,9.81,2
-5.9,-44.53,10.27,2
-5.47,-44.58,9.76,2
-5.82,-44.59,9.64,2
-6.25,-44.61,9.38,2
-5.7,-44.56,9.94,2
-5.37,-44.57,9.81,2
-4.47,-44.59,9.59,2
-5.74,-44.59,9.65,2
-4.15,-44.52,10.38,2
-5.82,-44.6,9.52,2
-5.71,-44.66,8.72,2
-6.18,-44.6,9.45,2
-6.25,-44.59,9.57,2
-5.59,-44.54,10.19,2
-5.59,-44.56,9.98,2
-5.48,-44.59,9.57,2
-5.93,-44.56,9.98,2
-5.78,-44.64,9.04,2
-5.64,-44.58,9.73,2
-4.5,-44.59,9.64,2
-5.65,-44.62,9.25,2
-5.82,-44.52,10.42,2
-5.98,-44.59,9.57,2
-5.31,-44.54,10.21,2
-6.13,-44.55,10.03,2
-6.17,-44.61,9.33,2
-4.86,-44.6,9.55,2
-5.73,-44.51,10.52,2
-6.54,-44.59,9.6,2
-5.88,-44.58,9.73,2
-5.02,-44.53,10.33,2
-5.35,-44.45,11.15,2
-5.19,-44.44,11.24,2
-4.99,-44.64,9.07,2
-2.51,-44.55,10.17,2
-4.33,-44.6,9.53,2
-3.28,-44.68,8.56,2
-4.27,-44.64,8.98,2
-4.34,-44.66,8.84,2
-4.69,-44.53,10.29,2
-4.2,-44.6,9.57,2
-4.08,-44.56,9.95,2
-4.51,-44.59,9.64,2
-4.82,-44.6,9.46,2
-4.95,-44.61,9.46,2
-5.04,-44.6,9.56,2
-4.05,-44.61,9.39,2
-4.56,-44.5,10.68,2
-4.15,-44.63,9.21,2
-4.41,-44.67,8.72,2
-5.15,-44.59,9.69,2
-4.86,-44.65,8.87,2
-5.37,-44.58,9.73,2
-4.66,-44.69,8.39,2
-4.82,-44.55,10.12,2
-5.34,-44.63,9.2,2
-4.33,-44.53,10.28,2
-5.05,-44.56,9.94,2
-5.62,-44.68,8.53,2
-5.43,-44.65,8.88,2
-5.05,-44.58,9.74,2
-6.41,-44.59,9.61,2
-4.84,-44.54,10.21,2
-4.26,-44.62,9.26,2
-3.9,-44.63,9.16,2
-5.52,-44.51,10.56,2
-5.21,-44.46,11.03,2
-4.49,-44.59,9.67,2
-4.55,-44.65,8.91,2
-4.82,-44.59,9.64,2
-4.05,-44.55,10.07,2
-4.92,-44.5,10.68,2
-4.3,-44.44,11.22,2
-3.44,-44.6,9.5,2
-4.3,-44.6,9.5,2
-4.81,-44.53,10.32,2
-4.71,-44.62,9.25,2
-3.59,-44.57,9.93,2
-4.23,-44.56,9.94,2
-4.32,-44.54,10.26,2
-4.88,-44.56,10.02,2
-4.18,-44.57,9.9,2
-4.17,-44.52,10.43,2
-4.4,-44.47,10.94,2
-4.18,-44.56,10.0,2
-5.07,-44.55,10.09,2
-4.44,-44.46,11.07,2
-4.01,-44.49,10.73,2
-4.06,-44.48,10.81,2
-4.59,-44.55,10.13,2
-5.19,-44.42,11.45,2
-4.67,-44.6,9.48,2
-4.21,-44.51,10.53,2
-4.83,-44.49,10.7,2
-5.71,-44.58,9.79,2
-4.92,-44.46,11.05,2
-4.93,-44.5,10.61,2
-4.23,-44.59,9.6,2
-4.87,-44.53,10.26,2
-4.99,-44.47,10.96,2
-5.57,-44.44,11.23,2
-5.63,-44.5,10.59,2
-6.08,-44.52,10.39,2
-5.43,-44.58,9.7,2
-5.2,-44.55,10.1,2
-5.04,-44.5,10.6,2
-5.56,-44.52,10.44,2
-5.22,-44.51,10.55,2
-4.82,-44.4,11.63,2
-5.41,-44.44,11.21,2
-6.15,-44.42,11.44,2
-4.61,-44.6,9.57,2
-4.67,-44.52,10.47,2
-3.79,-44.56,10.03,2
-5.11,-44.44,11.27,2
-4.4,-44.46,11.09,2
-3.65,-44.37,11.95,2
-5.94,-44.65,8.94,2
-5.7,-44.51,10.53,2
-3.98,-44.57,9.93,2
-3.88,-44.19,13.53,2
-3.75,-44.54,10.27,2
-3.75,-44.73,7.87,2
-3.53,-44.71,8.15,2
-2.53,-44.6,9.5,2
-3.61,-44.55,10.09,2
-3.37,-44.54,10.25,2
-3.91,-44.62,9.35,2
-3.11,-44.55,10.09,2
-3.22,-44.5,10.64,2
-3.48,-44.64,8.99,2
-4.84,-44.55,10.07,2
-4.07,-44.51,10.52,2
-3.23,-44.45,11.22,2
-3.33,-44.42,11.47,2
-2.85,-44.53,10.3,2
-3.98,-44.53,10.3,2
-3.61,-44.39,11.8,2
-2.83,-44.47,10.97,2
-3.13,-44.45,11.16,2
-2.48,-44.55,10.13,2
-2.9,-44.52,10.49,2
-3.34,-44.51,10.54,2
-3.12,-44.57,9.94,2
-3.15,-44.58,9.72,2
-3.56,-44.6,9.58,2
-3.0,-44.53,10.3,2
-2.66,-44.55,10.11,2
-2.72,-44.49,10.73,2
-2.72,-44.44,11.26,2
-3.64,-44.62,9.3,2
-3.36,-44.51,10.51,2
-2.94,-44.35,12.16,2
-3.94,-44.41,11.56,2
-4.38,-44.34,12.2,2
-3.46,-44.24,13.08,2
-3.99,-44.27,12.86,2
-4.22,-44.48,10.85,2
-2.66,-44.33,12.31,2
-3.75,-44.32,12.38,2
-3.73,-44.48,10.83,2
-3.92,-44.54,10.24,2
-2.26,-44.42,11.51,2
-3.57,-44.43,11.39,2
-4.5,-44.39,11.75,2
-3.23,-44.52,10.49,2
-5.95,-44.51,10.52,2
-4.12,-44.58,9.72,2
-3.01,-44.42,11.49,2
-5.11,-44.68,8.48,2
-4.66,-44.43,11.39,2
-6.04,-44.59,9.66,2
-4.21,-44.31,12.53,2
-4.79,-44.38,11.83,2
-4.96,-44.48,10.81,2
-6.12,-44.49,10.67,2
-5.61,-44.52,10.39,2
-5.31,-44.41,11.51,2
-4.59,-44.34,12.2,2
-5.72,-44.49,10.76,2
-4.62,-44.5,10.67,2
-5.01,-44.55,10.11,2
-5.34,-44.51,10.57,2
-5.12,-44.55,10.11,2
-4.38,-44.43,11.4,2
-5.19,-44.35,12.1,2
-4.71,-44.26,12.94,2
-4.93,-44.35,12.16,2
-4.24,-44.31,12.46,2
-4.19,-44.32,12.38,2
-4.78,-44.43,11.34,2
-4.45,-44.4,11.61,2
-2.19,-44.35,12.17,2
-3.91,-44.26,12.9,2
-3.63,-44.37,11.96,2
-5.97,-43.65,17.38,2
-8.09,-43.37,18.95,2
-7.43,-42.87,21.64,2
-12.33,-42.51,23.0,2
-9.21,-41.66,26.8,2
-11.16,-40.58,30.41,2
-10.6,-41.75,26.33,2
-10.13,-41.92,25.69,2
-10.98,-41.26,28.1,2
-10.27,-40.81,29.74,2
-9.89,-41.27,28.17,2
-10.25,-40.41,31.07,2
-10.68,-40.41,31.02,2
-10.65,-40.89,29.45,2
-10.14,-41.05,28.95,2
-10.41,-40.82,29.7,2
-10.86,-40.9,29.4,2
-10.65,-40.99,29.09,2
-10.43,-40.86,29.56,2
-11.03,-41.02,28.97,2
-10.03,-40.94,29.33,2
-10.2,-41.06,28.91,2
-10.98,-40.7,30.04,2
-11.84,-40.48,30.66,2
-12.37,-39.69,33.01,2
-12.38,-39.58,33.33,2
-12.2,-39.11,34.7,2
-12.38,-38.86,35.35,2
-11.76,-39.12,34.73,2
-12.37,-39.12,34.65,2
-12.13,-38.79,35.58,2
-11.69,-38.64,36.04,2
-12.35,-38.8,35.5,2
-12.52,-38.75,35.6,2
-11.96,-38.56,36.21,2
-12.1,-38.95,35.15,2
-11.71,-38.76,35.71,2
-11.67,-38.99,35.1,2
-11.15,-39.05,35.0,2
-11.53,-39.71,33.08,2
-11.3,-41.09,28.68,2
-9.73,-41.95,25.61,2
-9.15,-42.57,22.98,2
-8.31,-42.49,23.38,2
-8.93,-42.93,21.24,2
-5.95,-43.13,20.37,2
-8.86,-43.13,20.25,2
-7.82,-43.1,20.46,2
-7.44,-42.83,21.82,2
-7.08,-42.74,22.28,2
-6.5,-43.22,19.89,2
-8.06,-43.02,20.87,2
-7.29,-42.98,21.09,2
-6.32,-43.29,19.5,2
-7.2,-43.63,17.44,2
-6.36,-43.94,15.41,2
-7.33,-43.74,16.71,2
-6.14,-43.85,16.06,2
-6.38,-43.76,16.6,2
-6.25,-44.0,14.99,2
-5.97,-43.96,15.28,2
-5.21,-43.95,15.35,2
-5.91,-43.81,16.32,2
-6.03,-43.92,15.57,2
-5.92,-43.76,16.67,2
-5.84,-43.8,16.36,2
-5.64,-43.92,15.53,2
-5.51,-43.89,15.75,2
-5.27,-43.91,15.67,2
-6.12,-43.9,15.7,2
-5.12,-43.97,15.2,2
-5.74,-43.96,15.24,2
-5.95,-43.97,15.21,2
-5.91,-44.01,14.92,2
-6.78,-44.1,14.21,2
-5.21,-44.07,14.49,2
-6.02,-44.08,14.38,2
-5.88,-44.4,11.59,2
-6.16,-44.48,10.83,2
-5.02,-44.68,8.46,2
-3.45,-44.76,7.38,2
-3.5,-44.93,4.1,2
-3.55,-44.82,6.45,2
-1.74,-44.77,7.28,2
-4.3,-44.76,7.38,2
-4.99,-44.62,9.31,2
-5.41,-44.65,8.95,2
-5.04,-44.66,8.81,2
-4.75,-44.57,9.86,2
-4.82,-44.63,9.13,2
-6.27,-44.73,7.77,2
-4.89,-44.62,9.28,2
-5.33,-44.71,8.13,2
-4.49,-44.65,8.86,2
-4.52,-44.71,8.09,2
-5.13,-44.56,9.97,2
-3.48,-44.74,7.64,2
-4.15,-44.65,8.85,2
-4.34,-44.7,8.26,2
-4.28,-44.68,8.53,2
-4.63,-44.69,8.33,2
-4.72,-44.71,8.07,2
-4.4,-44.7,8.23,2
-4.6,-44.73,7.87,2
-4.15,-44.67,8.63,2
-3.87,-44.75,7.59,2
-3.72,-44.71,8.15,2
-3.57,-44.71,8.06,2
-4.33,-44.67,8.7,2
-3.78,-44.66,8.74,2
-4.97,-44.65,8.88,2
-4.74,-44.7,8.24,2
-5.16,-44.71,8.07,2
-4.63,-44.69,8.36,2
-4.53,-44.72,7.97,2
-4.42,-44.72,7.93,2
-4.31,-44.7,8.28,2
-4.08,-44.68,8.54,2
-4.41,-44.68,8.56,2
-4.48,-44.69,8.34,2
-4.42,-44.72,7.97,2
-4.55,-44.71,8.15,2
-5.03,-44.75,7.52,2
-4.81,-44.72,7.99,2
-4.94,-44.67,8.62,2
-4.44,-44.76,7.46,2
-4.22,-44.72,7.98,2
-4.46,-44.76,7.39,2
-5.03,-44.71,8.15,2
-4.85,-44.77,7.2,2
-5.15,-44.71,8.08,2
-4.27,-44.73,7.81,2
-4.69,-44.76,7.4,2
-4.44,-44.75,7.57,2
-3.82,-44.73,7.85,2
-4.11,-44.72,7.96,2
-4.29,-44.83,6.14,2
-4.27,-44.79,6.98,2
-3.85,-44.75,7.6,2
-3.58,-44.75,7.52,2
-3.57,-44.83,6.21,2
-3.38,-44.72,7.99,2
-3.3,-44.72,7.93,2
-3.03,-44.77,7.16,2
-4.2,-44.74,7.75,2
-4.53,-44.68,8.47,2
-3.67,-44.73,7.79,2
-3.67,-44.7,8.29,2
-4.6,-44.69,8.34,2
-4.01,-44.72,8.03,2
-4.55,-44.68,8.57,2
-2.94,-44.77,7.26,2
-3.66,-44.78,7.0,2
-3.23,-44.82,6.46,2
-3.12,-44.76,7.4,2
-3.04,-44.77,7.24,2
-3.12,-44.66,8.84,2
-3.45,-44.73,7.78,2
-3.54,-44.71,8.13,2
-4.12,-44.73,7.82,2
-3.19,-44.73,7.78,2
-3.23,-44.69,8.38,2
-2.93,-44.76,7.44,2
-3.55,-44.79,6.92,2
-3.18,-44.77,7.32,2
-3.48,-44.71,8.09,2
-2.53,-44.66,8.82,2
-7.01,-44.38,11.8,2
-2.63,-44.33,12.29,2
-5.27,-44.04,14.69,2
-5.81,-43.67,17.21,2
-7.56,-43.88,15.79,2
-8.5,-43.89,15.67,2
-5.2,-43.83,16.19,2
-2.82,-44.19,13.58,2
-9.72,-43.97,15.07,2
-10.35,-43.61,17.38,2
-8.99,-43.72,16.79,2
-7.06,-43.89,15.72,2
-7.04,-43.76,16.61,2
-6.5,-43.78,16.49,2
-8.06,-43.98,15.05,2
-7.25,-43.84,16.07,2
-7.89,-43.71,16.87,2
-7.4,-43.73,16.81,2
-7.69,-43.77,16.54,2
-7.83,-43.75,16.62,2
-7.69,-43.95,15.31,2
-8.33,-43.82,16.17,2
-7.97,-43.64,17.36,2
-7.28,-43.73,16.8,2
-8.12,-43.69,16.99,2
-8.19,-43.68,17.1,2
-8.57,-43.75,16.62,2
-8.23,-43.72,16.82,2
-8.01,-43.79,16.36,2
-8.34,-43.79,16.37,2
-8.92,-43.71,16.84,2
-8.01,-43.76,16.6,2
-8.78,-43.84,15.99,2
-8.46,-43.94,15.31,2
-8.1,-43.77,16.48,2
-6.81,-43.75,16.71,2
-7.99,-42.47,23.48,2
-8.54,-43.1,20.42,2
-10.12,-42.88,21.41,2
-9.94,-42.63,22.62,2
-10.72,-43.07,20.42,2
-10.16,-42.82,21.69,2
-9.78,-42.69,22.37,2
-9.03,-42.78,21.99,2
-9.89,-43.38,18.79,2
-8.39,-43.65,17.29,2
-8.06,-43.52,18.09,2
-9.68,-43.63,17.31,2
-8.45,-43.27,19.5,2
-8.36,-43.3,19.31,2
-7.23,-43.19,20.0,2
-8.29,-43.44,18.53,2
-9.17,-43.46,18.38,2
-9.24,-43.41,18.66,2
-7.33,-43.37,19.01,2
-8.54,-43.58,17.71,2
-7.54,-43.4,18.82,2
-6.86,-43.41,18.79,2
-8.6,-43.4,18.77,2
-8.43,-43.45,18.47,2
-7.56,-43.37,18.97,2
-8.31,-43.28,19.45,2
-7.74,-43.39,18.83,2
-8.47,-43.5,18.19,2
-8.7,-43.52,18.07,2
-7.3,-43.48,18.33,2
-8.78,-43.45,18.47,2
-8.41,-43.39,18.83,2
-8.19,-43.45,18.48,2
-9.92,-43.36,18.9,2
-8.64,-43.45,18.48,2
-8.13,-43.63,17.38,2
-8.27,-43.52,18.1,2
-7.84,-43.57,17.81,2
-7.95,-43.54,17.94,2
-8.11,-43.55,17.91,2
-7.77,-43.47,18.4,2
-7.55,-43.6,17.58,2
-8.47,-43.4,18.73,2
-6.71,-43.51,18.22,2
-7.62,-43.61,17.53,2
-7.75,-43.76,16.58,2
-7.89,-43.68,17.1,2
-7.26,-43.69,17.04,2
-8.28,-43.69,17.01,2
-7.52,-43.7,16.99,2
-8.63,-43.32,19.21,2
-7.8,-43.7,16.94,2
-8.05,-43.6,17.58,2
-7.6,-43.6,17.62,2
-8.45,-43.57,17.78,2
-7.21,-43.48,18.35,2
