x,y,z,position
-8.11,1.54,81.75,1
-8.5,1.64,81.34,1
-7.22,0.88,82.73,1
-7.79,0.59,82.19,1
-7.35,1.11,82.57,1
-7.84,0.7,82.13,1
-7.43,1.03,82.5,1
-7.32,0.37,82.67,1
-7.24,0.94,82.7,1
-7.47,0.53,82.51,1
-7.6,0.26,82.4,1
-7.61,-0.04,82.39,1
-7.36,0.9,82.59,1
-7.87,-0.05,82.13,1
-7.62,0.15,82.38,1
-8.25,0.1,81.74,1
-7.78,-0.15,82.22,1
-7.06,0.54,82.91,1
-7.46,-0.08,82.54,1
-7.61,-0.04,82.39,1
-7.37,0.09,82.63,1
-7.35,0.55,82.63,1
-6.87,0.09,83.13,1
-7.69,0.14,82.31,1
-6.86,-0.24,83.13,1
-6.44,0.1,83.56,1
-6.15,0.07,83.85,1
-6.19,0.25,83.81,1
-6.36,-0.04,83.64,1
-6.07,-1.27,83.8,1
-7.49,0.86,82.46,1
-7.16,-0.9,82.78,1
-8.12,-0.41,81.87,1
-7.84,-0.5,82.14,1
-8.62,-0.7,81.35,1
-8.18,-1.3,81.72,1
-7.97,-1.72,81.85,1
-7.8,-2.02,81.94,1
-7.72,-1.84,82.06,1
-6.6,-2.44,82.97,1
-5.06,-3.12,84.06,1
-4.71,-2.87,84.49,1
-5.72,-3.09,83.5,1
-6.37,-3.81,82.57,1
-5.42,-3.84,83.36,1
-5.39,-3.53,83.56,1
-5.32,-3.21,83.79,1
-4.83,-3.21,84.2,1
-5.51,-3.37,83.54,1
-5.6,-3.7,83.28,1
-5.83,-3.02,83.43,1
-4.92,-3.54,83.94,1
-5.38,-3.94,83.33,1
-5.37,-3.91,83.36,1
-5.52,-3.46,83.48,1
-5.46,-4.2,83.11,1
-5.47,-3.83,83.32,1
-5.34,-4.03,83.31,1
-5.59,-3.93,83.16,1
-5.29,-3.82,83.48,1
-4.68,-3.99,83.85,1
-5.09,-3.5,83.82,1
-4.7,-2.8,84.53,1
-5.41,-4.39,83.03,1
-5.64,-3.6,83.31,1
-6.03,-3.86,82.83,1
-6.4,-3.18,82.85,1
-6.02,-3.56,83.01,1
-6.01,-3.94,82.82,1
-5.47,-2.89,83.81,1
-5.62,-3.85,83.19,1
-5.76,-3.24,83.4,1
-6.78,-3.22,82.5,1
-6.03,-2.94,83.3,1
-6.97,-4.28,81.82,1
-6.78,-2.84,82.65,1
-7.08,-2.94,82.33,1
-6.02,-1.87,83.7,1
-6.84,-2.88,82.58,1
-5.91,-1.41,83.92,1
-5.64,-1.43,84.18,1
